"No.","Time","Source","Destination","Protocol","Length","Info"
"10194","106.901043","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 31105; Unit:   1, Func:  16: Write Multiple Registers"
"10195","106.901493","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31105; Unit:   1, Func:  16: Write Multiple Registers"
"10196","106.956183","169.254.83.9","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"10197","107.001045","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31106; Unit:   1, Func:   2: Read Discrete Inputs"
"10198","107.001631","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 31106; Unit:   1, Func:   2: Read Discrete Inputs"
"10199","107.002159","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 31107; Unit:   1, Func:  15: Write Multiple Coils"
"10200","107.002656","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31107; Unit:   1, Func:  15: Write Multiple Coils"
"10201","107.003075","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31108; Unit:   1, Func:   4: Read Input Registers"
"10202","107.003560","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 31108; Unit:   1, Func:   4: Read Input Registers"
"10203","107.004188","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31109; Unit:   1, Func:   3: Read Holding Registers"
"10204","107.004660","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 31109; Unit:   1, Func:   3: Read Holding Registers"
"10205","107.005162","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 31110; Unit:   1, Func:  16: Write Multiple Registers"
"10206","107.005624","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31110; Unit:   1, Func:  16: Write Multiple Registers"
"10207","107.104985","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31111; Unit:   1, Func:   2: Read Discrete Inputs"
"10208","107.105587","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 31111; Unit:   1, Func:   2: Read Discrete Inputs"
"10209","107.105753","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 31112; Unit:   1, Func:  15: Write Multiple Coils"
"10210","107.106128","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31112; Unit:   1, Func:  15: Write Multiple Coils"
"10211","107.106253","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31113; Unit:   1, Func:   4: Read Input Registers"
"10212","107.106598","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 31113; Unit:   1, Func:   4: Read Input Registers"
"10213","107.106740","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31114; Unit:   1, Func:   3: Read Holding Registers"
"10214","107.107055","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 31114; Unit:   1, Func:   3: Read Holding Registers"
"10215","107.107202","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 31115; Unit:   1, Func:  16: Write Multiple Registers"
"10216","107.107536","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31115; Unit:   1, Func:  16: Write Multiple Registers"
"10217","107.207176","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31116; Unit:   1, Func:   2: Read Discrete Inputs"
"10218","107.207910","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 31116; Unit:   1, Func:   2: Read Discrete Inputs"
"10219","107.208532","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 31117; Unit:   1, Func:  15: Write Multiple Coils"
"10220","107.209018","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31117; Unit:   1, Func:  15: Write Multiple Coils"
"10221","107.209320","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31118; Unit:   1, Func:   4: Read Input Registers"
"10222","107.209725","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 31118; Unit:   1, Func:   4: Read Input Registers"
"10223","107.210065","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31119; Unit:   1, Func:   3: Read Holding Registers"
"10224","107.210455","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 31119; Unit:   1, Func:   3: Read Holding Registers"
"10225","107.210790","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 31120; Unit:   1, Func:  16: Write Multiple Registers"
"10226","107.211169","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31120; Unit:   1, Func:  16: Write Multiple Registers"
"10227","107.311137","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31121; Unit:   1, Func:   2: Read Discrete Inputs"
"10228","107.311766","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 31121; Unit:   1, Func:   2: Read Discrete Inputs"
"10229","107.312419","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 31122; Unit:   1, Func:  15: Write Multiple Coils"
"10230","107.312792","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31122; Unit:   1, Func:  15: Write Multiple Coils"
"10231","107.313247","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31123; Unit:   1, Func:   4: Read Input Registers"
"10232","107.313605","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 31123; Unit:   1, Func:   4: Read Input Registers"
"10233","107.314070","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31124; Unit:   1, Func:   3: Read Holding Registers"
"10234","107.314388","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 31124; Unit:   1, Func:   3: Read Holding Registers"
"10235","107.314740","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 31125; Unit:   1, Func:  16: Write Multiple Registers"
"10236","107.315059","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31125; Unit:   1, Func:  16: Write Multiple Registers"
"10237","107.414991","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31126; Unit:   1, Func:   2: Read Discrete Inputs"
"10238","107.416209","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 31126; Unit:   1, Func:   2: Read Discrete Inputs"
"10239","107.416499","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 31127; Unit:   1, Func:  15: Write Multiple Coils"
"10240","107.417409","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31127; Unit:   1, Func:  15: Write Multiple Coils"
"10241","107.417586","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31128; Unit:   1, Func:   4: Read Input Registers"
"10242","107.418224","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 31128; Unit:   1, Func:   4: Read Input Registers"
"10243","107.418451","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31129; Unit:   1, Func:   3: Read Holding Registers"
"10244","107.418989","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 31129; Unit:   1, Func:   3: Read Holding Registers"
"10245","107.419214","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 31130; Unit:   1, Func:  16: Write Multiple Registers"
"10246","107.419603","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31130; Unit:   1, Func:  16: Write Multiple Registers"
"10247","107.519145","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31131; Unit:   1, Func:   2: Read Discrete Inputs"
"10248","107.519911","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 31131; Unit:   1, Func:   2: Read Discrete Inputs"
"10249","107.520563","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 31132; Unit:   1, Func:  15: Write Multiple Coils"
"10250","107.521205","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31132; Unit:   1, Func:  15: Write Multiple Coils"
"10251","107.521674","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31133; Unit:   1, Func:   4: Read Input Registers"
"10252","107.522266","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 31133; Unit:   1, Func:   4: Read Input Registers"
"10253","107.522713","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31134; Unit:   1, Func:   3: Read Holding Registers"
"10254","107.523215","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 31134; Unit:   1, Func:   3: Read Holding Registers"
"10255","107.523556","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 31135; Unit:   1, Func:  16: Write Multiple Registers"
"10256","107.524107","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31135; Unit:   1, Func:  16: Write Multiple Registers"
"10257","107.624091","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31136; Unit:   1, Func:   2: Read Discrete Inputs"
"10258","107.624666","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 31136; Unit:   1, Func:   2: Read Discrete Inputs"
"10259","107.625290","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 31137; Unit:   1, Func:  15: Write Multiple Coils"
"10260","107.639215","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31137; Unit:   1, Func:  15: Write Multiple Coils"
"10261","107.639686","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31138; Unit:   1, Func:   4: Read Input Registers"
"10262","107.640327","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 31138; Unit:   1, Func:   4: Read Input Registers"
"10263","107.640846","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31139; Unit:   1, Func:   3: Read Holding Registers"
"10264","107.641271","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 31139; Unit:   1, Func:   3: Read Holding Registers"
"10265","107.641729","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 31140; Unit:   1, Func:  16: Write Multiple Registers"
"10266","107.642104","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31140; Unit:   1, Func:  16: Write Multiple Registers"
"10267","107.742089","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31141; Unit:   1, Func:   2: Read Discrete Inputs"
"10268","107.743218","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 31141; Unit:   1, Func:   2: Read Discrete Inputs"
"10269","107.743648","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 31142; Unit:   1, Func:  15: Write Multiple Coils"
"10270","107.744595","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31142; Unit:   1, Func:  15: Write Multiple Coils"
"10271","107.744837","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31143; Unit:   1, Func:   4: Read Input Registers"
"10272","107.745337","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 31143; Unit:   1, Func:   4: Read Input Registers"
"10273","107.745847","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31144; Unit:   1, Func:   3: Read Holding Registers"
"10274","107.746266","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 31144; Unit:   1, Func:   3: Read Holding Registers"
"10275","107.746631","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 31145; Unit:   1, Func:  16: Write Multiple Registers"
"10276","107.747035","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31145; Unit:   1, Func:  16: Write Multiple Registers"
"10277","107.767952","Raspberr_58:67:86","Broadcast","ARP","60","Who has 8.8.8.8? Tell 169.254.149.247"
"10278","107.847095","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31146; Unit:   1, Func:   2: Read Discrete Inputs"
"10279","107.847994","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 31146; Unit:   1, Func:   2: Read Discrete Inputs"
"10280","107.848351","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 31147; Unit:   1, Func:  15: Write Multiple Coils"
"10281","107.848700","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31147; Unit:   1, Func:  15: Write Multiple Coils"
"10282","107.848985","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31148; Unit:   1, Func:   4: Read Input Registers"
"10283","107.849282","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 31148; Unit:   1, Func:   4: Read Input Registers"
"10284","107.849604","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31149; Unit:   1, Func:   3: Read Holding Registers"
"10285","107.849902","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 31149; Unit:   1, Func:   3: Read Holding Registers"
"10286","107.850241","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 31150; Unit:   1, Func:  16: Write Multiple Registers"
"10287","107.850539","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31150; Unit:   1, Func:  16: Write Multiple Registers"
"10288","107.950105","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31151; Unit:   1, Func:   2: Read Discrete Inputs"
"10289","107.951084","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 31151; Unit:   1, Func:   2: Read Discrete Inputs"
"10290","107.951444","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 31152; Unit:   1, Func:  15: Write Multiple Coils"
"10291","107.952058","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31152; Unit:   1, Func:  15: Write Multiple Coils"
"10292","107.952230","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31153; Unit:   1, Func:   4: Read Input Registers"
"10293","107.952709","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 31153; Unit:   1, Func:   4: Read Input Registers"
"10294","107.952902","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31154; Unit:   1, Func:   3: Read Holding Registers"
"10295","107.953381","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 31154; Unit:   1, Func:   3: Read Holding Registers"
"10296","107.953574","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 31155; Unit:   1, Func:  16: Write Multiple Registers"
"10297","107.954013","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31155; Unit:   1, Func:  16: Write Multiple Registers"
"10298","107.957094","169.254.83.9","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"10299","108.054169","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31156; Unit:   1, Func:   2: Read Discrete Inputs"
"10300","108.055069","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 31156; Unit:   1, Func:   2: Read Discrete Inputs"
"10301","108.055417","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 31157; Unit:   1, Func:  15: Write Multiple Coils"
"10302","108.056746","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31157; Unit:   1, Func:  15: Write Multiple Coils"
"10303","108.057043","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31158; Unit:   1, Func:   4: Read Input Registers"
"10304","108.058093","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 31158; Unit:   1, Func:   4: Read Input Registers"
"10305","108.058418","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31159; Unit:   1, Func:   3: Read Holding Registers"
"10306","108.059076","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 31159; Unit:   1, Func:   3: Read Holding Registers"
"10307","108.059399","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 31160; Unit:   1, Func:  16: Write Multiple Registers"
"10308","108.059809","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31160; Unit:   1, Func:  16: Write Multiple Registers"
"10309","108.113588","3Com_78:9b:01","Spanning-tree-(for-bridges)_00","STP","64","RST. Root = 8192/0/00:18:6e:78:9b:00  Cost = 0  Port = 0x8001"
"10310","108.160138","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 31161; Unit:   1, Func:   2: Read Discrete Inputs"
"10311","108.160720","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 31161; Unit:   1, Func:   2: Read Discrete Inputs"
"10312","108.161239","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 31162; Unit:   1, Func:  15: Write Multiple Coils"
"10313","108.161847","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 31162; Unit:   1, Func:  15: Write Multiple Coils"
